Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
MIDWEST BK,WESTERN IL BSHRS,1183,709143,"MONMOUTH, IL",SMB,670,670,100,98,7,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1184,495419,"PAINTSVILLE, KY",SMB,668,668,100,98,11,0,N
VALLIANCE BK,VALLIANCE FC,1185,3267738,"OKLAHOMA CITY, OK",SNM,668,668,100,98,4,0,N
PIONEER TR BK NA,PTB CORP,1186,852973,"SALEM, OR",NAT,668,668,100,98,1,0,N
IDAHO FIRST BK,PEAK BC,1187,3384952,"MCCALL, ID",SNM,667,667,100,98,6,0,N
WEST PLAINS B&TC,WEST PLAINS BSHRS,1188,317258,"WEST PLAINS, MO",SNM,667,667,100,98,6,0,N
FIRST NB OF SCOTIA,GLENVILLE BHC,1189,472616,"SCOTIA, NY",NAT,665,665,100,98,9,0,N
SAGE CAP BK,ANB BSHRS,1190,448554,"GONZALES, TX",SNM,664,664,100,98,7,0,N
FIRST CMNTY BK,COASTAL BEND BSHRS,1191,339456,"CORPUS CHRISTI, TX",SNM,664,664,100,98,12,0,N
COMMERCEONE BK,COMMERCEONE FC,1192,5227101,"BIRMINGHAM, AL",SNM,664,664,100,98,0,0,N
MAUCH CHUNK TC,MAUCH CHUNK TR FC,1193,857811,"JIM THORPE, PA",SNM,663,663,100,98,6,0,N
FIRST WESTERN BK,FIRST WESTERN BSHRS ESOT,1194,34742,"BOONEVILLE, AR",SMB,662,662,100,98,11,0,N
AMERICAN NATION BK,AMCORP FNCL,1195,256058,"ARDMORE, OK",SMB,662,662,100,98,9,0,N
TOUCHSTONE BK,TOUCHSTONE BSHRS,1196,746429,"MC KENNEY, VA",SMB,662,662,100,98,11,0,N
BANK OF LUXEMBURG,LUXEMBURG BSHRS,1197,580548,"LUXEMBURG, WI",SNM,661,661,100,98,8,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1198,819556,"VIDALIA, LA",SNM,661,661,100,98,7,0,N
AMG NAT TR BK,AMG NAT CORP,1199,3015939,"BOULDER, CO",NAT,660,660,100,98,1,0,N
FLAGSHIP BK,WEST FL BK CORP,1200,3404999,"CLEARWATER, FL",SNM,659,659,100,98,5,0,N
FIRST & FARMERS NB,PINE KNOB HOLDS LLC,1201,721949,"SOMERSET, KY",NAT,659,659,100,98,11,0,N
SOUTHWEST BK,ODESSA SOUTHWEST BSHRS,1202,561864,"ODESSA, TX",SNM,658,658,100,98,5,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BSHRS,1203,2775179,"NEW IBERIA, LA",SNM,657,657,100,98,8,0,N
FORTIFI BK,FIRST BERLIN BC,1204,111942,"BERLIN, WI",SNM,655,655,100,98,9,0,N
TXN BK,TXN BSHRS,1205,77253,"HONDO, TX",SMB,655,655,100,98,6,0,N
NEWBANK,,1206,3472859,"FLUSHING, NY",SNM,654,654,100,98,1,0,N
ABBYBANK,ABBY BC,1207,198149,"ABBOTSFORD, WI",SNM,654,654,100,98,7,0,N
EASTERN COLORADO BK,WEED INV GROUP,1208,775054,"CHEYENNE WELLS, CO",SNM,654,654,100,98,5,0,N
FIRST CMRC BK,FIRST CMRC BC,1209,3153297,"LEWISBURG, TN",SNM,653,653,100,98,4,0,N
UNION BK,UNION BSHRS,1210,86349,"MENA, AR",SMB,652,652,100,98,8,0,N
FARMERS BK,FARMERS BC,1211,307062,"BUHL, ID",SNM,652,652,100,98,5,0,N
EMPIRE ST BK,ES BANCSHARES,1212,3277241,"STATEN ISLAND, NY",SMB,652,652,100,98,5,0,N
CITIZENS BK,CITBA FC,1213,44741,"MOORESVILLE, IN",SNM,651,651,100,98,9,0,N
NORTH SALEM ST BK,NORTH SALEM ST BC,1214,947749,"NORTH SALEM, IN",SNM,650,650,100,98,8,0,N
BANKORION,ORION BC,1215,855741,"ORION, IL",SNM,650,650,100,98,6,0,N
FIRST NAT CMNTY BK,FIRST CHATSWORTH BSHRS,1216,450632,"CHATSWORTH, GA",NAT,649,649,100,98,9,0,N
MARION CTY ST BK,PELLA FNCL GRP,1217,97943,"PELLA, IA",SNM,649,649,100,98,4,0,N
CITIZENS ST BK - LA CROSSE,CLAYTON BSHRS,1218,447557,"LA CROSSE, WI",SNM,648,648,100,98,3,0,N
GENOA BKG CO,GENBANC,1219,504311,"GENOA, OH",SMB,647,647,100,98,8,0,N
DR BK,ALCAR,1220,3428258,"DARIEN, CT",SNM,647,647,100,98,1,0,N
BANK OF OAK RIDGE,OAK RIDGE FS,1221,2903123,"OAK RIDGE, NC",SMB,647,647,100,98,4,0,N
FOUNTAIN TC,PIPER HOLD,1222,145844,"COVINGTON, IN",SNM,646,646,100,98,15,0,N
MISSION VALLEY BK,MISSION VALLEY BC,1223,3039636,"SUN VALLEY, CA",SNM,645,645,100,98,1,0,N
MIDAMERICA NB,MIDAMERICA NAT BSHRS,1224,510938,"CANTON, IL",NAT,644,644,100,98,5,0,N
DREAM FIRST BK NA,LEGACY FNCL,1225,543459,"SYRACUSE, KS",NAT,643,643,100,98,9,0,N
GRANDVIEW BK,D2 ALLIS LLC,1226,333856,"GRANDVIEW, TX",SNM,642,642,100,98,4,0,N
FIRST RESOURCE BK,FIRST RESRC BC,1227,3349241,"EXTON, PA",SNM,641,641,100,98,2,0,N
MARINE B&TC,MARINE BC OF FL,1228,2587916,"VERO BEACH, FL",SNM,640,640,100,98,4,0,N
FAIRFIELD NB,FAIRFIELD BSHRS,1229,640246,"FAIRFIELD, IL",NAT,640,640,100,98,2,0,N
FIRST BK,FIRST BURKBURNETT BSHRS,1230,239659,"BURKBURNETT, TX",SNM,640,640,100,98,6,0,N
MALVERN NB,MNB BSHRS,1231,906241,"MALVERN, AR",NAT,639,639,100,98,13,0,N
PREMIER BK,PREMIER HOLDS,1232,2539960,"ROCK VALLEY, IA",SNM,638,638,100,98,4,0,N
MIDSTATES BK NA,MIDSTATES BSHRS,1233,728948,"COUNCIL BLUFFS, IA",NAT,637,637,100,98,9,0,N
DUNDEE BK,DUNDEE BANCO,1234,397559,"OMAHA, NE",SNM,637,637,100,98,3,0,N
LEGENCE BK,FIRST ELDORADO BSHRS,1235,635840,"ELDORADO, IL",SNM,636,636,100,98,11,0,N
NEW TRIPOLI BK,NEW TRIPOLI BC,1236,331713,"NEW TRIPOLI, PA",SMB,636,636,100,98,2,0,N
FIRST FSB,FIRST BC OF INDIANA,1237,613679,"EVANSVILLE, IN",SNM,635,635,100,98,9,0,N
BANK OF OCEAN CITY,,1238,147923,"OCEAN CITY, MD",SNM,635,635,100,98,5,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1239,2642598,"KENNEWICK, WA",SNM,632,632,100,98,4,0,N
CROWN BK,,1240,2686211,"ELIZABETH, NJ",SNM,632,632,100,98,15,0,N
UNITED VALLEY BK,FIRST HC OF CAVALIER,1241,922559,"CAVALIER, ND",SNM,631,631,100,98,7,0,N
COMMUNITY B&TC WACO TX,COMMUNITY CO,1242,549862,"WACO, TX",SNM,631,631,100,98,2,0,N
OAK VIEW NB,OAK VIEW BSHRS,1243,3816190,"WARRENTON, VA",NAT,630,630,100,98,2,0,N
CENTRAL BK,CROSS CTY BSHRS,1244,3488579,"LITTLE ROCK, AR",SNM,630,630,100,98,1,0,N
GBC INTL BK,GBC HOLD,1245,972769,"LOS ANGELES, CA",SNM,629,629,100,98,6,0,N
FIRST S BK,FIRST SOUTHERN BSHRS,1246,66275,"FLORENCE, AL",SNM,628,628,100,98,6,0,N
CENTRAL ST BK,CENTRAL ST BC,1247,353238,"CALERA, AL",SMB,628,628,100,98,6,0,N
PUTNAM CTY BK,PUTNAM BSHRS,1248,417626,"HURRICANE, WV",SMB,627,627,100,98,4,0,N
HOMEBANK,BYRON B WEBB,1249,697156,"PALMYRA, MO",SNM,626,626,100,98,8,0,N
FM BK,INDEPENDENT BSHRS,1250,20857,"WASECA, MN",SNM,626,626,100,98,5,0,N
UNITY BK,KIMBERLY LEASING CORP,1251,443353,"AUGUSTA, WI",SNM,626,626,100,98,14,0,N
CNB BK INC,CNB FS,1252,944627,"BERKELEY SPRINGS, WV",SNM,625,625,100,98,8,0,N
AMERICAN BK,GUARANTY DEVELOPMENT CO,1253,630555,"BOZEMAN, MT",SNM,625,625,100,98,5,0,N
FIRST NEIGH BK NA,FIRST NEIGH BSHRS ESOP,1254,413646,"TOLEDO, IL",NAT,625,625,100,98,9,0,N
PLATINUM BK,PLATINUM BC,1255,3538009,"OAKDALE, MN",SNM,625,625,100,98,1,0,N
FIRST ST BK OF BLAKELY,FIRST ST BSHRS OF BLAKELY,1256,5135,"BLAKELY, GA",SNM,625,625,100,98,7,0,N
FIRST FIDELITY BK,FIDELITY CORP,1257,80150,"BURKE, SD",SNM,625,625,100,98,10,0,N
HOMETOWN BK OF AL,HOMETOWN BC OF AL,1258,3217331,"ONEONTA, AL",SNM,624,624,100,98,3,0,N
1ST BK YUMA,WESTERN AZ BC,1259,3048487,"YUMA, AZ",SNM,624,624,100,98,4,0,N
COMMUNITY BK,COMMUNITYBANC,1260,729011,"ZANESVILLE, OH",SNM,623,623,100,98,11,0,N
SPRINGS VALLEY B&TC,SVB&T CORP,1261,93543,"FRENCH LICK, IN",SNM,623,623,100,98,5,0,N
BRUNING BK,BRUNING BSHRS,1262,71457,"BRUNING, NE",SNM,622,622,100,98,5,0,N
FIRST HOPE BK A NAT BKG ASSN,FIRST HOPE BC,1263,434203,"HOPE, NJ",NAT,621,621,100,98,5,0,N
GNB BK,GNB BC,1264,724744,"GRUNDY CENTER, IA",SMB,621,621,100,98,8,0,N
CAPITAL BK,JANE AUSTIN CHAPMAN LP,1265,596156,"HOUSTON, TX",SNM,620,620,100,98,16,0,N
SAVIBANK,SAVI FC,1266,3346268,"BURLINGTON, WA",SNM,620,620,100,98,9,0,N
PUEBLO B&TC,PUEBLO BC,1267,106452,"PUEBLO, CO",SNM,620,620,100,98,11,0,N
FIRSTBANK,FIRST ANTLERS BC,1268,296456,"ANTLERS, OK",SMB,619,619,100,98,9,0,N
UNITED CMNTY BK,COMMUNITY BC OF LA,1269,90337,"RACELAND, LA",SNM,619,619,100,98,10,0,N
GRAND BK,GRAND CAP CORP,1270,76854,"TULSA, OK",SMB,615,615,100,98,4,0,N
WOODLANDS BK,WOODLANDS FS CO,1271,1479470,"WILLIAMSPORT, PA",SMB,614,614,100,98,7,0,N
ONEUNITED BK,,1272,935308,"BOSTON, MA",SNM,614,614,100,98,8,0,N
BANK OF SF,,1273,3357385,"SAN FRANCISCO, CA",SNM,614,614,100,98,0,0,N
RIVER VALLEY CMNTY BK,RIVER VALLEY CMNTY BC,1274,3451050,"YUBA CITY, CA",SNM,613,613,100,98,3,0,N
ALL AMER BK,,1275,25357,"OKLAHOMA CITY, OK",SNM,612,612,100,98,6,0,N
ARBOR BK,OAKLAND FS,1276,1872941,"NEBRASKA CITY, NE",SNM,611,611,100,98,5,0,N
FIRST NB,FIRST SONORA BSHRS,1277,591366,"SONORA, TX",NAT,611,611,100,98,5,0,N
WOODTRUST BK,WOODTRUST FC,1278,833749,"WISCONSIN RAPIDS, WI",SMB,611,611,100,98,6,0,N
YAMPA VALLEY BK,ROUTT CTY BC,1279,2806635,"STEAMBOAT SPRINGS, CO",SNM,611,611,100,98,1,0,N
BANKVISTA,ABDO INV,1280,2849285,"SARTELL, MN",SNM,611,611,100,98,2,0,N
FNB SOUTH,FIRST BSHRS OF THE SE,1281,12030,"ALMA, GA",SNM,611,611,100,98,3,0,N
BANKNORTH,FIRST FC,1282,721350,"ARTHUR, ND",SNM,609,609,100,98,9,0,N
FIRST INDEPENDENCE BK,FIRST INDEP CORP,1283,254849,"DETROIT, MI",SNM,609,609,100,98,3,0,N
FIRST RESOURCE BK,AMERI FNCL GRP,1284,3314043,"LINO LAKES, MN",SNM,609,609,100,98,5,0,N
BRADFORD NB,BRADFORD BANCORP,1285,720746,"GREENVILLE, IL",NAT,609,609,100,98,6,0,N
FARMERS T&SB,EASTER ENT,1286,543945,"SPENCER, IA",SNM,608,608,100,98,0,0,N
NORTHEAST GA BK,FIRST SCTY BSHRS,1287,888833,"LAVONIA, GA",SNM,608,608,100,98,9,0,N
FINWISE BK,FINWISE BC,1288,2880019,"MURRAY, UT",SNM,607,607,100,98,1,0,N
CITIZENS NB OF SOMERSET,CITIZENS BSHRS,1289,410917,"SOMERSET, KY",NAT,607,607,100,98,9,0,N
THUMB B&TC,THUMB BC INC ESOP,1290,698649,"PIGEON, MI",SMB,607,607,100,98,11,0,N
SECURITY ST BK,SECURITY ST CORP,1291,111979,"CENTRALIA, WA",SNM,607,607,100,98,11,0,N
LEGACY BK,MIDSTATE BC,1292,320052,"HINTON, OK",SNM,605,605,100,98,9,0,N
CITIZENS NB,CENTRAL TX FNCL CORP,1293,59352,"CAMERON, TX",NAT,605,605,100,98,11,0,N
PEOPLES B&T,PEOPLE FIRST BSHRS,1294,922344,"PANA, IL",SNM,604,604,100,98,13,0,N
FIRST BK UPPER MICHIGAN,FIRST BSHRS CORP,1295,239556,"GLADSTONE, MI",SNM,604,604,100,98,8,0,N
COUNTY BK,CB FNCL CORP,1296,1459735,"REHOBOTH BEACH, DE",SNM,603,603,100,98,6,0,N
VAST BK NA,VAST HOLDS,1297,347956,"TULSA, OK",NAT,603,603,100,98,3,0,N
INTERCREDIT BK NA,,1298,44433,"CORAL GABLES, FL",NAT,603,603,100,98,4,0,N
OCONEE ST BK,OCONEE FC,1299,573036,"WATKINSVILLE, GA",SNM,602,602,100,98,5,0,N
DELTA BK,CENTRAL LA CAP CORP,1300,975256,"VIDALIA, LA",SNM,602,602,100,98,6,0,N
AMERICAN ST B&TC OF WILLISTO,AMERICAN ST BHC,1301,244251,"WILLISTON, ND",SNM,601,601,100,98,1,0,N
FIRST NB OF CARMI,SOUTHERN IL BANCORP,1302,209148,"CARMI, IL",NAT,600,600,100,98,11,0,N
LONGVIEW BK,LONGVIEW CAP CORP,1303,380533,"OGDEN, IL",SNM,600,600,100,98,11,0,N
WASHINGTON CTY BK,BLAIR HOLDS,1304,1000052,"BLAIR, NE",SNM,599,599,100,98,3,0,N
BANK OF HILLSBORO NA,COUNTRY BANCORP,1305,659341,"HILLSBORO, IL",NAT,599,599,100,98,12,0,N
METAIRIE B&TC,MBT BSHRS,1306,55336,"METAIRIE, LA",SNM,598,598,100,98,8,0,N
AMERICAN BK NA,AMERICAN NAT BSHRS,1307,307361,"WACO, TX",NAT,598,598,100,98,3,0,N
COMMENCEMENT BK,COMMENCEMENT BC,1308,3537897,"TACOMA, WA",SMB,597,597,100,98,5,0,N
PALMETTO ST BK,PALMETTO ST BSHRS,1309,277820,"HAMPTON, SC",SNM,597,597,100,98,7,0,N
FIRST CMNTY BK OF CENT AL,CENTRAL AL BSHRS,1310,3034257,"WETUMPKA, AL",SNM,597,597,100,98,7,0,N
FNBT BK,SOUTHERN NB,1311,697231,"FORT WALTON BEACH, FL",SNM,597,597,100,98,9,0,N
HARDIN CTY BK,HARDIN CTY BSHRS,1312,526854,"SAVANNAH, TN",SMB,596,596,100,98,4,0,N
MADISON CTY BK,MADISON CTY FNCL,1313,385471,"MADISON, NE",SMB,596,596,100,98,6,0,N
FIRST ST B&TC,FIRST STATE BANC INC CRB PLAN,1314,489548,"CARUTHERSVILLE, MO",SMB,595,595,100,98,6,0,N
SOUTHEASTERN BK,SOUTHEASTERN BKG CORP,1315,210238,"DARIEN, GA",SNM,595,595,100,98,9,0,N
CAPITOL BK,CAPITOL BSHRS,1316,2339599,"MADISON, WI",SNM,594,594,100,98,2,0,N
ENDEAVOR BK,ENDEAVOR BC,1317,5192496,"SAN DIEGO, CA",SNM,594,594,100,98,1,0,N
MARIES CTY BK,MARIES CTY BC,1318,441359,"VIENNA, MO",SNM,593,593,100,98,10,0,N
OPTUS BK,OPTUS FC,1319,2794732,"COLUMBIA, SC",SNM,592,592,100,98,1,0,N
SUSQUEHANNA CMNTY BK,SUSQUEHANNA CMNTY FNCL,1320,556011,"WEST MILTON, PA",SNM,591,591,100,98,6,0,N
WORTHINGTON BK,BANCFIRST CORP,1321,3150205,"ARLINGTON, TX",SMB,591,591,100,98,4,0,N
HOMETOWN BK,REDWOOD FNCL,1322,788773,"REDWOOD FALLS, MN",SNM,591,591,100,98,8,0,N
COMMUNITY FIRST BK,BOSCOBEL BC,1323,175140,"BOSCOBEL, WI",SMB,590,590,100,98,9,0,N
TIOGA ST BK NA,TSB SVC,1324,910118,"SPENCER, NY",NAT,589,589,100,98,10,0,N
STILLMAN BANCCORP NA,STILLMAN BANCCORP,1325,407645,"STILLMAN VALLEY, IL",NAT,588,588,100,98,5,0,N
COMMUNITY ST BK,COMMUNITY ST BK ESOP & TR,1326,130345,"UNION GROVE, WI",SNM,587,587,100,98,6,0,N
CROSS KEYS BK,BSJ BSHRS,1327,755252,"SAINT JOSEPH, LA",SNM,587,587,100,98,7,0,N
GREENVILLE NB,GREENVILLE NAT BC,1328,295011,"GREENVILLE, OH",NAT,586,586,100,98,10,0,N
BANK OF PRAIRIE DU SAC,PLOETZ INV LP,1329,997847,"PRAIRIE DU SAC, WI",SNM,585,585,100,98,1,0,N
BANKTENNESSEE,BANKTENNESSEE BSHRS,1330,831576,"COLLIERVILLE, TN",SMB,585,585,100,98,9,0,N
BERKSHIRE BK,BERKSHIRE BC,1331,1396764,"NEW YORK, NY",SNM,585,585,100,98,7,0,N
MNB BK,MNB FS,1332,575759,"MCCOOK, NE",SMB,585,585,100,98,7,0,N
FARMERS & MRCH SVG BK,DUNN INV CO,1333,863746,"MANCHESTER, IA",SMB,584,584,100,98,7,0,N
GREENWOODS ST BK,GREENWOODS FNCL GRP,1334,576644,"LAKE MILLS, WI",SNM,584,584,100,98,8,0,N
MERCER CTY ST BK,MERCER CTY ST BC,1335,866121,"SANDY LAKE, PA",SNM,583,583,100,98,11,0,N
APPLE RIVER ST BK,FIRST APPLE RIVER CORP,1336,594938,"APPLE RIVER, IL",SNM,582,582,100,98,7,0,N
FIRST CHATHAM BK,FCB FNCL CORP,1337,3075474,"SAVANNAH, GA",SNM,582,582,100,98,7,0,N
BANK OF SC,BANK OF SC CORP,1338,246022,"CHARLESTON, SC",SNM,582,582,100,98,5,0,N
BANK & TC,LBT BSHRS,1339,496845,"LITCHFIELD, IL",SNM,580,580,100,98,10,0,N
BANK OF ODESSA,COUNTRY AGY & INV,1340,819453,"ODESSA, MO",SNM,579,579,100,98,3,0,N
CLEAR LAKE B&TC,ARNESON BSHRS,1341,865544,"CLEAR LAKE, IA",SMB,579,579,100,98,4,0,N
COMMUNITY SVGS BK,COMMUNITY FC,1342,646743,"EDGEWOOD, IA",SNM,578,578,100,98,9,0,N
TITAN BK NA,BMC BSHRS,1343,328357,"MINERAL WELLS, TX",NAT,578,578,100,98,0,0,N
BANK OF BARTLETT,WEST TENNESSEE BSHRS,1344,225559,"BARTLETT, TN",SMB,577,577,100,98,6,0,N
TRI-COUNTY BK,TRI-COUNTY BC,1345,695349,"BROWN CITY, MI",SMB,577,577,100,98,11,0,N
UNITED BK OF UNION,CARDINAL BC II,1346,562058,"UNION, MO",SNM,576,576,100,98,2,0,N
FIRST KENTUCKY BK INC,EXCHANGE BSHRS,1347,263243,"MAYFIELD, KY",SNM,576,576,100,99,10,0,N
POCA VALLEY BK,POCA VALLEY BSHRS,1348,851239,"WALTON, WV",SNM,576,576,100,99,7,0,N
FIRST ST BK,VAN DIEST INV CO,1349,561145,"WEBSTER CITY, IA",SNM,575,575,100,99,7,0,N
BANK OF MARION,SOUTHWEST VA BSHRS,1350,858528,"MARION, VA",SMB,575,575,100,99,15,0,N
CS BK,EUREKA BSHRS,1351,514048,"EUREKA SPRINGS, AR",SMB,574,574,100,99,6,0,N
FIRST NB&TC,FIRST OF MCALESTER CORP,1352,830355,"MCALESTER, OK",NAT,574,574,100,99,5,0,N
FIRST MW BK OF DEXTER,MIDWEST BC INC & AFFIL ESOP TR,1353,770853,"DEXTER, MO",SNM,573,573,100,99,7,0,N
ANDREW JOHNSON BK,ANDREW JOHNSON BSHRS,1354,361439,"GREENEVILLE, TN",SNM,573,573,100,99,7,0,N
FREEDOM BK,FREEDOM BC,1355,2858492,"HUNTINGBURG, IN",SNM,573,573,100,99,3,0,N
HERITAGE BK,HERITAGE GROUP,1356,666554,"WOOD RIVER, NE",SNM,573,573,100,99,16,0,N
UNIBANK,U&I FNCL CORP,1357,3487947,"LYNNWOOD, WA",SMB,572,572,100,99,3,0,N
COMMERCIAL BK,COMMERCIAL NAT FC,1358,513340,"ITHACA, MI",SNM,572,572,100,99,9,0,N
FIRST NB OF GILLETTE,FIRST NAT BK OF GILLETTE HC,1359,890050,"GILLETTE, WY",NAT,572,572,100,99,2,0,N
FIRST NB CO,FIRST BSHRS,1360,513256,"LAS ANIMAS, CO",NAT,572,572,100,99,6,0,N
FALLS CITY NB,,1361,441050,"FALLS CITY, TX",NAT,570,570,100,99,2,0,N
WELLINGTON ST BK,WSB BSHRS,1362,371362,"WELLINGTON, TX",SMB,570,570,100,99,13,0,N
CITIZENS ST BK,CITIZENS NAT CORP,1363,482053,"WISNER, NE",SMB,570,570,100,99,17,0,N
RANGE BK,RANGE FC,1364,355559,"MARQUETTE, MI",SNM,570,570,100,99,8,0,N
GRAND VALLEY BK,SAGEBRUSH PTNR LLLP,1365,178851,"HEBER CITY, UT",SNM,570,570,100,99,16,0,N
COULEE BK,COULEE BSHRS,1366,457752,"LA CROSSE, WI",SNM,568,568,100,99,7,0,N
CROSSROADS BK,FFW CORP,1367,228279,"WABASH, IN",SNM,568,568,100,99,6,0,N
WASHINGTON ST BK,WSB,1368,433943,"WASHINGTON, IA",SMB,568,568,100,99,4,0,N
LIBERTY NB,215 HC,1369,3140822,"SIOUX CITY, IA",NAT,567,567,100,99,7,0,N
MIFFLINBURG B&TC,MIFFLINBURG BC,1370,779016,"MIFFLINBURG, PA",SNM,566,566,100,99,6,0,N
FARMERS BK OF WILLARDS,,1371,105026,"WILLARDS, MD",SNM,565,565,100,99,8,0,N
TRUSTBANK,RICH LAND BANCORP,1372,338646,"OLNEY, IL",SNM,565,565,100,99,7,0,N
GUARDIAN BK,WB&T BSHRS,1373,2989006,"VALDOSTA, GA",SNM,565,565,100,99,5,0,N
FIRST ST B&TC,MURPHY-PAYNE INV,1374,1012251,"CARTHAGE, TX",SNM,564,564,100,99,0,0,N
FIRST MT BK,FIRST NBC,1375,613156,"MISSOULA, MT",SMB,564,564,100,99,9,0,N
CITIZENS BK MN,CITIZENS BC OF NEW ULM,1376,874050,"NEW ULM, MN",SNM,564,564,100,99,5,0,N
FIRST EAGLE BK,FIRST EAGLE BSHRS,1377,759045,"CHICAGO, IL",SMB,563,563,100,99,1,0,N
UNISON BK,MCINTOSH CTY BHC,1378,676151,"JAMESTOWN, ND",SNM,563,563,100,99,3,0,N
FIRST BK,FIRST SW CORP,1379,875936,"MCCOMB, MS",SNM,563,563,100,99,15,0,N
FIRST CR BK,,1380,5069,"WEST HOLLYWOOD, CA",SNM,563,563,100,99,1,0,N
OUTDOOR BK,FOOTE FS LLC,1381,43351,"MANHATTAN, KS",SNM,562,562,100,99,10,0,N
EASTERN MI BK,EASTERN MI FC,1382,643340,"CROSWELL, MI",SMB,559,559,100,99,10,0,N
SOUTH STORY B&TC,,1383,542340,"SLATER, IA",SNM,559,559,100,99,1,0,N
ANDOVER BK,ANDOVER BC,1384,27614,"ANDOVER, OH",SMB,558,558,100,99,9,0,N
FIRST ST BK OF ST CHARLES MO,FIRST ST BSHRS,1385,345756,"SAINT CHARLES, MO",SNM,557,557,100,99,5,0,N
SOUTH GA BKG CO,SOUTH GA BHC,1386,767732,"OMEGA, GA",SNM,557,557,100,99,7,0,N
NEW WASHINGTON ST BK,NEW INDEPENDENT BSHRS,1387,305442,"NEW WASHINGTON, IN",SNM,557,557,100,99,9,0,N
FIRST NB OF LA,FINANCIAL CORP OF LA,1388,575834,"CROWLEY, LA",NAT,557,557,100,99,3,0,N
CITIZENS B&TC,CITIZENS BC OF VA,1389,991621,"BLACKSTONE, VA",SMB,556,556,100,99,11,0,N
FLORIDA CAP BK NA,FLORIDA CAP GRP,1390,188430,"JACKSONVILLE, FL",NAT,556,556,100,99,3,0,N
PEOPLES NB OF KEWANEE,PEOPLES FNCL CORP OF IL,1391,823133,"KEWANEE, IL",NAT,556,556,100,99,9,0,N
FNBC B&TC,FNBC LA GRANGE,1392,608844,"LA GRANGE, IL",SNM,556,556,100,99,2,0,N
NATIONAL BK OF MIDDLEBURY,MIDDLEBURY NAT CORP,1393,173306,"MIDDLEBURY, VT",NAT,555,555,100,99,6,0,N
STATE NB,SNB FNCL,1394,169354,"BIG SPRING, TX",NAT,555,555,100,99,2,0,N
FIRST UNITED B&TC,FIRST UNITED BANCORP,1395,2356091,"MADISONVILLE, KY",SNM,554,554,100,99,6,0,N
PS BK,PEOPLES LTD,1396,597313,"WYALUSING, PA",SNM,554,554,100,99,8,0,N
EXCHANGE B&TC,EXCHANGE BSHRS CORP OF KS,1397,144052,"ATCHISON, KS",SNM,554,554,100,99,9,0,N
DEMOTTE ST BK,DEMOTTE BC,1398,539340,"DEMOTTE, IN",SMB,553,553,100,99,9,0,N
FIRST SCTY B&TC,CEDAR VALLEY BSHRS,1399,894544,"CHARLES CITY, IA",SNM,553,553,100,99,10,0,N
KINGSTON NB,KINGSTON BSHRS,1400,966722,"KINGSTON, OH",NAT,553,553,100,99,5,0,N
AMERICAN BK NA,AMBANK CO,1401,345345,"LE MARS, IA",NAT,552,552,100,99,1,0,N
BANK OF HOLLY SPRINGS,HOLLY SPRINGS BSHRS,1402,835743,"HOLLY SPRINGS, MS",SNM,552,552,100,99,8,0,N
SHELBY CTY ST BK,DANES HOLDS,1403,536349,"HARLAN, IA",SNM,552,552,100,99,12,0,N
PIERMONT BK,,1404,5342974,"NEW YORK, NY",SNM,551,551,100,99,0,0,N
FIRST BK KS,OTTAWA BSHRS,1405,192558,"SALINA, KS",SNM,551,551,100,99,7,0,N
GRAND RIVER BK,GRAND RIVER CMRC,1406,3812147,"GRANDVILLE, MI",SMB,551,551,100,99,1,0,N
SOUTHTRUST BK NA,LIVE OAK BSHRS CORP,1407,521158,"GEORGE WEST, TX",NAT,551,551,100,99,6,0,N
AMERICAN HERITAGE NB,AMERICAN HERITAGE HC,1408,61757,"LONG PRAIRIE, MN",NAT,550,550,100,99,6,0,N
SAVINGS BK,SAVINGS BC,1409,578116,"CIRCLEVILLE, OH",SNM,550,550,100,99,6,0,N
CONNECTICUT CMNTY BK NA,ASSOCIATED CMNTY BC,1410,2756909,"NORWALK, CT",NAT,550,550,100,99,7,0,N
SUNSTATE BK,SUNSTATE BSHRS,1411,2791085,"MIAMI, FL",SNM,550,550,100,99,3,0,N
CATSKILL HUDSON BK,CATSKILL HUDSON BC,1412,2132594,"MONTICELLO, NY",SNM,550,550,100,99,10,0,N
PREMIERBANK,FIRST AMER BSHRS,1413,907547,"FORT ATKINSON, WI",SNM,549,549,100,99,8,0,N
BANK OF FRANKEWING,FRANKEWING BSHRS,1414,166531,"FRANKEWING, TN",SNM,549,549,100,99,3,0,N
SOUTHWEST NB,REPUBLIC FC,1415,499855,"WICHITA, KS",NAT,549,549,100,99,8,0,N
COMMUNITY BK,COMMUNITY BSHRS,1416,779360,"JOSEPH, OR",SNM,549,549,100,99,9,0,N
COMMUNITY BK PICKENS CTY,COMMUNITY BK OF GA,1417,2943615,"JASPER, GA",SNM,549,549,100,99,1,0,N
BANK OF TX,TALL CITY BSHRS,1418,925653,"MIDLAND, TX",SMB,548,548,100,99,2,0,N
